InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,2,19.98,9.99,2024-01-18,750.0,2,0.22,90047,CRUSH WINES                
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,1,9.99,9.99,2024-01-20,750.0,2,0.11,90047,CRUSH WINES                
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,2,19.98,9.99,2024-01-22,750.0,2,0.22,90047,CRUSH WINES                
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,5,49.95,9.99,2024-01-23,750.0,2,0.56,90047,CRUSH WINES                
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,2,19.98,9.99,2024-01-27,750.0,2,0.22,90047,CRUSH WINES                
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,1,9.99,9.99,2024-01-28,750.0,2,0.11,90047,CRUSH WINES                
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,1,9.99,9.99,2024-01-29,750.0,2,0.11,90047,CRUSH WINES                
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,2,19.98,9.99,2024-01-30,750.0,2,0.22,90047,CRUSH WINES                
1_HARDERSFIELD_23218,1,23218,Tangent Chard,750mL,1,9.99,9.99,2024-01-31,750.0,2,0.11,90047,CRUSH WINES                
1_HARDERSFIELD_23229,1,23229,Ch St Jean Belle Terre Chard,750mL,1,14.99,14.99,2024-01-23,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23229,1,23229,Ch St Jean Belle Terre Chard,750mL,1,14.99,14.99,2024-01-28,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23229,1,23229,Ch St Jean Belle Terre Chard,750mL,3,44.97,14.99,2024-01-29,750.0,2,0.34,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23230,1,23230,High Valley Svgn Bl 13 Lake,750mL,1,13.99,13.99,2024-01-01,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_23230,1,23230,High Valley Svgn Bl 13 Lake,750mL,1,13.99,13.99,2024-01-04,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_23230,1,23230,High Valley Svgn Bl 13 Lake,750mL,1,13.99,13.99,2024-01-10,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_23230,1,23230,High Valley Svgn Bl 13 Lake,750mL,2,27.98,13.99,2024-01-13,750.0,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_23230,1,23230,High Valley Svgn Bl 13 Lake,750mL,1,13.99,13.99,2024-01-15,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_23230,1,23230,High Valley Svgn Bl 13 Lake,750mL,1,13.99,13.99,2024-01-16,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_23230,1,23230,High Valley Svgn Bl 13 Lake,750mL,2,27.98,13.99,2024-01-21,750.0,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_23241,1,23241,14 Hands Svgn Bl,750mL,1,10.99,10.99,2024-01-29,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,2,39.98,19.99,2024-01-06,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,1,19.99,19.99,2024-01-08,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,5,99.95,19.99,2024-01-09,750.0,2,0.56,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,1,19.99,19.99,2024-01-10,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,1,19.99,19.99,2024-01-12,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,2,39.98,19.99,2024-01-14,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,1,19.99,19.99,2024-01-18,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,2,39.98,19.99,2024-01-20,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,1,19.99,19.99,2024-01-21,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,1,19.99,19.99,2024-01-23,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,2,39.98,19.99,2024-01-29,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,2,39.98,19.99,2024-01-30,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23253,1,23253,Summers Cab Svgn Rsv,750mL,1,19.99,19.99,2024-01-31,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-04,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-07,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-09,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-10,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,4,47.96,11.99,2024-01-12,750.0,2,0.45,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-14,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-16,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-20,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-22,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-28,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-29,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23255,1,23255,Balletto Vyds Pnt Gris,750mL,1,11.99,11.99,2024-01-30,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,1,13.99,13.99,2024-01-02,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,6,83.94,13.99,2024-01-05,750.0,2,0.68,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,3,41.97,13.99,2024-01-06,750.0,2,0.34,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,4,55.96,13.99,2024-01-09,750.0,2,0.45,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,4,55.96,13.99,2024-01-10,750.0,2,0.45,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,2,27.98,13.99,2024-01-11,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,1,13.99,13.99,2024-01-13,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,1,13.99,13.99,2024-01-14,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,1,13.99,13.99,2024-01-15,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,2,27.98,13.99,2024-01-16,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,3,41.97,13.99,2024-01-17,750.0,2,0.34,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,1,13.99,13.99,2024-01-18,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,2,27.98,13.99,2024-01-20,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,2,27.98,13.99,2024-01-21,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,7,97.93,13.99,2024-01-22,750.0,2,0.79,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,2,27.98,13.99,2024-01-23,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23256,1,23256,Robert Hall Cab Svgn,750mL,4,55.96,13.99,2024-01-25,750.0,2,0.45,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23257,1,23257,Jason Stephens Syrah,750mL,1,13.99,13.99,2024-01-10,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23257,1,23257,Jason Stephens Syrah,750mL,1,13.99,13.99,2024-01-13,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23257,1,23257,Jason Stephens Syrah,750mL,3,41.97,13.99,2024-01-15,750.0,2,0.34,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23257,1,23257,Jason Stephens Syrah,750mL,4,55.96,13.99,2024-01-16,750.0,2,0.45,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23257,1,23257,Jason Stephens Syrah,750mL,1,13.99,13.99,2024-01-23,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23257,1,23257,Jason Stephens Syrah,750mL,1,13.99,13.99,2024-01-24,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,2,17.98,8.99,2024-01-04,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-07,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-09,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-10,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-12,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-13,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-14,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,3,26.97,8.99,2024-01-15,750.0,2,0.34,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-17,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-22,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,2,17.98,8.99,2024-01-23,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-25,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-26,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23259,1,23259,Vegan Vines Chard,750mL,1,8.99,8.99,2024-01-27,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,1,7.99,7.99,2024-01-02,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,1,7.99,7.99,2024-01-05,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,1,7.99,7.99,2024-01-07,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,2,15.98,7.99,2024-01-08,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,3,23.97,7.99,2024-01-09,750.0,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,5,39.95,7.99,2024-01-11,750.0,2,0.56,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,1,7.99,7.99,2024-01-18,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,1,7.99,7.99,2024-01-20,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,2,15.98,7.99,2024-01-21,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,4,31.96,7.99,2024-01-23,750.0,2,0.45,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,2,15.98,7.99,2024-01-25,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,1,7.99,7.99,2024-01-27,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,2,15.98,7.99,2024-01-28,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,3,23.97,7.99,2024-01-29,750.0,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23271,1,23271,Darkhorse Merlot,750mL,1,7.99,7.99,2024-01-30,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_23275,1,23275,Black Ink Red Wine,750mL,1,10.99,10.99,2024-01-07,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23275,1,23275,Black Ink Red Wine,750mL,1,10.99,10.99,2024-01-15,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23275,1,23275,Black Ink Red Wine,750mL,1,10.99,10.99,2024-01-20,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23275,1,23275,Black Ink Red Wine,750mL,2,21.98,10.99,2024-01-23,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23275,1,23275,Black Ink Red Wine,750mL,1,10.99,10.99,2024-01-24,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23275,1,23275,Black Ink Red Wine,750mL,1,10.99,10.99,2024-01-27,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23275,1,23275,Black Ink Red Wine,750mL,1,10.99,10.99,2024-01-29,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23279,1,23279,Turnbull Syrah 11,750mL,1,24.99,24.99,2024-01-13,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_233,1,233,Tullamore Dew 12 Yr Old,750mL,1,46.99,46.99,2024-01-30,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_23307,1,23307,Ch St Sulpice,750mL,1,11.99,11.99,2024-01-17,750.0,2,0.11,9744,FREDERICK WILDMAN & SONS   
1_HARDERSFIELD_23353,1,23353,Parducci True Grit 11 Cab Sv,750mL,1,15.99,15.99,2024-01-09,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23353,1,23353,Parducci True Grit 11 Cab Sv,750mL,1,15.99,15.99,2024-01-14,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23353,1,23353,Parducci True Grit 11 Cab Sv,750mL,2,31.98,15.99,2024-01-21,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23353,1,23353,Parducci True Grit 11 Cab Sv,750mL,2,31.98,15.99,2024-01-22,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23353,1,23353,Parducci True Grit 11 Cab Sv,750mL,2,31.98,15.99,2024-01-23,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23353,1,23353,Parducci True Grit 11 Cab Sv,750mL,1,15.99,15.99,2024-01-25,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23353,1,23353,Parducci True Grit 11 Cab Sv,750mL,2,31.98,15.99,2024-01-28,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23353,1,23353,Parducci True Grit 11 Cab Sv,750mL,1,15.99,15.99,2024-01-31,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,1,14.99,14.99,2024-01-02,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,1,14.99,14.99,2024-01-05,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,3,44.97,14.99,2024-01-06,750.0,2,0.34,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,2,29.98,14.99,2024-01-07,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,1,14.99,14.99,2024-01-08,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,1,14.99,14.99,2024-01-09,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,1,14.99,14.99,2024-01-10,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,2,29.98,14.99,2024-01-13,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,2,29.98,14.99,2024-01-14,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,1,14.99,14.99,2024-01-23,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,2,29.98,14.99,2024-01-24,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,1,14.99,14.99,2024-01-28,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,5,74.95,14.99,2024-01-29,750.0,2,0.56,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,6,89.94,14.99,2024-01-30,750.0,2,0.68,9552,M S WALKER INC             
1_HARDERSFIELD_23355,1,23355,Paul Dolan 12 Cab Svgn,750mL,5,74.95,14.99,2024-01-31,750.0,2,0.56,9552,M S WALKER INC             
1_HARDERSFIELD_23356,1,23356,Bacio Divino 12 Pazzo,750mL,1,21.99,21.99,2024-01-09,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23356,1,23356,Bacio Divino 12 Pazzo,750mL,1,21.99,21.99,2024-01-13,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23356,1,23356,Bacio Divino 12 Pazzo,750mL,1,21.99,21.99,2024-01-16,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23356,1,23356,Bacio Divino 12 Pazzo,750mL,2,43.98,21.99,2024-01-24,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23357,1,23357,Saddleback Clrs 09 Cab Svgn,750mL,2,75.98,37.99,2024-01-02,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23357,1,23357,Saddleback Clrs 09 Cab Svgn,750mL,1,37.99,37.99,2024-01-07,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23357,1,23357,Saddleback Clrs 09 Cab Svgn,750mL,8,303.92,37.99,2024-01-30,750.0,2,0.9,9552,M S WALKER INC             
1_HARDERSFIELD_23360,1,23360,Ninety+Cellars Lot 35 Tempo,750mL,1,10.99,10.99,2024-01-15,750.0,2,0.11,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_23360,1,23360,Ninety+Cellars Lot 35 Tempo,750mL,2,21.98,10.99,2024-01-18,750.0,2,0.22,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_23360,1,23360,Ninety+Cellars Lot 35 Tempo,750mL,2,21.98,10.99,2024-01-21,750.0,2,0.22,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_23360,1,23360,Ninety+Cellars Lot 35 Tempo,750mL,1,10.99,10.99,2024-01-28,750.0,2,0.11,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_23360,1,23360,Ninety+Cellars Lot 35 Tempo,750mL,2,21.98,10.99,2024-01-29,750.0,2,0.22,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_23381,1,23381,Pacifica Cab Svgn/Merlot 11,750mL,1,17.99,17.99,2024-01-03,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23381,1,23381,Pacifica Cab Svgn/Merlot 11,750mL,1,17.99,17.99,2024-01-09,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23381,1,23381,Pacifica Cab Svgn/Merlot 11,750mL,1,17.99,17.99,2024-01-22,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,1,15.99,15.99,2024-01-02,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,1,15.99,15.99,2024-01-07,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,1,15.99,15.99,2024-01-08,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,1,15.99,15.99,2024-01-09,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,1,15.99,15.99,2024-01-10,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,2,31.98,15.99,2024-01-14,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,1,15.99,15.99,2024-01-16,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,3,47.97,15.99,2024-01-21,750.0,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,2,31.98,15.99,2024-01-23,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23382,1,23382,Haywood Chamizal Znfdl 09,750mL,3,47.97,15.99,2024-01-24,750.0,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,2,23.98,11.99,2024-01-07,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2024-01-08,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2024-01-10,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2024-01-12,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2024-01-19,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2024-01-20,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2024-01-22,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2024-01-28,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23388,1,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2024-01-30,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23389,1,23389,Opici Fish Bottle Bianco,750mL,2,23.98,11.99,2024-01-07,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23389,1,23389,Opici Fish Bottle Bianco,750mL,2,23.98,11.99,2024-01-28,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_2339,1,2339,Alberta Rye Dark Batch,750mL,1,21.99,21.99,2024-01-30,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
